"record_id","app_name","app_id","user_name","user_sid","bytes_sent","bytes_recvd","network_adapter","network_adapter_guid","interfaceluid","timestamp"
﻿"7691","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","9688","44490","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7692","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1606","1323","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7693","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","4006","6600","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7694","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\perfwatson2.exe","1477","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3458","12250","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7695","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15054","38392","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7696","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","17706","16951","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7697","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3690","25220","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7698","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7699","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","31837","54287","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7700","c:\windows\system32\dmclient.exe","5193","SYSTEM\NT AUTHORITY","S-1-5-18","2349","10185","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7701","BITS","255","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2924","15686","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689943320"
﻿"7702","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","39183","25530","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7703","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","2854","16736","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7704","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","317453","235333","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7705","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","31000","41501","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7706"," ","1"," "," ","569166","1263791","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7707","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","720","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7708","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1390","1424","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7709","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","3858","6781","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7710","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","16979","39013","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7711","Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy","923","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4330","8090","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7712","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","12343","23292","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7713","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","18307","14628","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7714","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","5112","12051","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7715","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7716","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","39603","65833","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7717","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","8734","40024","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7718","c:\users\test\appdata\local\microsoft\onedrive\onedrivestandaloneupdater.exe","1093","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","13622","18436","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7719","BITS","255","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3313","48909","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7720","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","86","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7721","c:\program files (x86)\microsoft visual studio\2019\community\common7\servicehub\hosts\servicehub.host.clr.x86\servicehub.vsdetouredhost.exe","1479","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1045","6371","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7722","c:\program files (x86)\microsoft visual studio\2019\community\common7\servicehub\hosts\servicehub.host.clr.x86\servicehub.vsdetouredhost.exe","1479","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1043","6371","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689946920"
﻿"7723","c:\program files (x86)\microsoft visual studio\installer\resources\app\servicehub\services\microsoft.visualstudio.setup.service\backgrounddownload.exe","1480","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6639","45942","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7724","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","5070","8492","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7725","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","35046","20700","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7726","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","328813","243547","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7727","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","68673","369681","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7728"," ","1"," "," ","634243","2150779","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7729","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","9139","38862","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7730","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\perfwatson2.exe","1477","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3512","12247","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7731","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","14698","37391","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7732","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","418","570","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7733","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","480","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7734","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","12947","8278","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7735","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1390","1246","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7736","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","8347","15593","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7737","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","62328","69187","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7738","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1856","11425","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7739","c:\users\test\appdata\local\microsoft\onedrive\23.137.0702.0001\microsoft.sharepoint.exe","4941","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","4995","11573","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7740","BITS","255","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6491","89366","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7741","c:\users\test\appdata\local\microsoft\onedrive\onedrivestandaloneupdater.exe","1093","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","9412","9449","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7742","lfsvc","334","SYSTEM\NT AUTHORITY","S-1-5-18","1854","4596","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7743","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","3390","8406","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689950640"
﻿"7744","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","24573","10146","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7745","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","316095","234498","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7746","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","87759","43848","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7747"," ","1"," "," ","604824","1196399","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7748","WpnUserService_ea5b19","3115","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3636","20096","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7749","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","2942","5574","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7750","WpnService","247","SYSTEM\NT AUTHORITY","S-1-5-18","626","855","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7751","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","660","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7752","c:\users\test\appdata\local\programs\microsoft vs code\code.exe","356","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15093","32546","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7753","DiagTrack","246","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","15782","11623","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7754","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6145","11525","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7755","c:\program files (x86)\microsoft\edge\application\msedge.exe","337","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","61161","79211","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7756","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","6990","28065","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7757","CryptSvc","256","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","1390","1235","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7758","wlidsvc","245","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","16817","24782","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7759","c:\windows\system32\taskhostw.exe","253","SYSTEM\NT AUTHORITY","S-1-5-18","1259","3412","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7760","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","86","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689954240"
﻿"7761","TermService","342","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","317559","235503","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7762","system","104","SYSTEM\NT AUTHORITY","S-1-5-18","0","660","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7763","DoSvc","335","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","16769","34690","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7764","c:\users\test\appdata\local\microsoft\onedrive\onedrive.exe","338","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","25328","39385","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7765","DoSvc","335","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","45039436","264651","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7766"," ","1"," "," ","45553608","1383897","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7767","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\devenv.exe","1478","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","8213","35950","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7768","system\ipv6 control message","100","SYSTEM\NT AUTHORITY","S-1-5-18","0","86","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7769","Dnscache","99","NETWORK SERVICE\NT AUTHORITY","S-1-5-20","3940","6865","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
﻿"7770","c:\program files (x86)\microsoft visual studio\2019\community\common7\ide\perfwatson2.exe","1477","test\DESKTOP-TC5H5CS","S-1-5-21-2081973557-1603719640-2355346784-1001","3514","12140","Intel(R) 82574L Gigabit Network Connection","{B189D3B6-104D-401F-AA69-3587ED153A13}","0x6008001000000","1689957840"
